id_1,artist_name_1,track_name_1,lyrics_1,id_2,artist_name_2,track_name_2,lyrics_2
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",34119,Los Huayra,La Volvedora,"Sólo en los carnavales,
Pañuelo al aire te vi bailar,
Lejos se iban tus ojos,
Paloma triste del carnaval.

En tu cintura el viento
Flores de aroma ponía al pasar.
Dónde fueron tus ojos,
Que no sintieron mi soledad.

Adiós, me voy
En qué noche me hundiré.
Triste mi huella volviendo
Por esta zamba al atardecer.

Cuando bailé a tu lado
Con mi pañuelo buscándote,
Mis espuelas lloraron
Sobre tu sombra llamándote.

Palomita viajera,
Me voy dolido por tu desdén,
Donde acaba el camino
Tal vez un día te encontraré."
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",8851,Lisandro Aristimuño,Green Lover (Live) [feat. Gabo Ferro],"Hoy vienen por mi, Green lover,
hoy hablan de mi, Green lover, corre!
Ve lejos de mí, sin culpa,
yo voy a parir con mis libros puestos

Llevo valor, llevo juventud,
llevo mi fe en volver, amor,
llevo cartas que nunca te di,
llevo la luz que nos despertó,
llevo discos de los Beatles y
fotos con vos y tu gorro gris,
llevo un blues dentro de este ron,
llevo a Luis cantándole al Sol,
llevo el reloj que me dio papá
y tu razón de querer volar."
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",14251,Los Invasores De Nuevo León,Póngale precio,"Señora, su hermosura me deslumbra
Hace mucho, mucho tiempo
Que quería conocerla
Acepto, que los que la describieron
Se han quedado un poco cortos
Al hablar de su belleza

Señora, no agradezca mi visita
Vengo a hablarle de negocios
Y a pedirle que se aleje, de ese hombre
Que según usted ama tanto
Ni siquiera se imagina
Todo el daño que ha causado

Póngale precio al favor
Y aléjese del señor
Ya no cause mas problemas

Mi madre se esta muriendo
De tristeza y de dolor
Ya se encuentra muy enferma"
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",35331,Marco Barrientos,Fuego,"Echen agua en el altar
Pongan agua una vez más
Veran que nada detendrá, jamás
Verán que nada impedirá, el...

Coro:

Fuego que viene del cielo
Fuego que Dios manda hoy
Fuego que enciende naciones
Fuego en nuestros corazones

Todo ojo lo verá
Su palabra cumplirá
Veran que nada detendrá, jamás
Veran que nada impedirá, el...

Coro(2 veces)

Arde el fuego, Arde el fuego
Arde el fuego , ya!

Manda el fuego, Manda el fuego
Manda el fuego, ya!"
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",33088,Jorge Drexler,Radar,"No cruzaré
Tu lado de la cama,
Quiero entender que ya dormís.
Tu corazón
Apenas me reclama,
Mi corazón,
Un faro carmesí
Girando lejos de acá...

Sobre el rumor
De cada alcantarilla,
Sobre los techos del Cordón,
Esta canción
Buscando a la deriva
Como un radar
El eco de tu voz
Girando lejos de acá..."
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",76075,Amalgama,Empezar un Adiós,"EMPEZAR UN ADIÓS
EMPEZAR UN ADIÓS
ESPERAR CON DOLOR
DEMOSTRAR EL VALOR

NO PUEDO OLVIDAR
RECORDARTE REÍR
YA NO SÉ LLORAR
YA NO SÉ MENTIR

SENTIRÁS FALSEDAD
NO PODRÁS RECORRER

SI PUDIERA PAGAR
SÓLO UN DÍA MÁS
Y ASÍ ESTAR PARA SOÑAR
PARA COMPRENDER
Y ASÍ ENTENDER EL PORQUÉ

SENTIRÁS FALSEDAD
NO PODRÁS RECORRER

AL FIN TERMINÓ
SE APAGÓ EL DOLOR
ESPERAR UN PERDÓN
TODO ACABÓ
SUPLICANDO A DIOS"
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",31841,Sandro,Dame El Fuego De Tu Amor,"Dame del ayer las ansias locas,
Dame del perfume de tu boca,
Dame del cristal de tu sonrisa,
Dame un poco más...
Dame todo un mundo de ilusiones,
Dame de tus noches las pasiones,
Dame de tu pena los crespones,
Dame un poco más...

No puedo comprender
Qué extraña magia reina en ti
Que ha conseguido destronar
Todo lo viejo que hay en mí
Llevándome a vivir así
Con tu locura en un vaivén,
Al que pretendo detener
Y que no puedo conseguir,
Pues roto quedó ya todo equilibrio
Por amarte así...

Dame el torbellino de tus años
Dame de tu amor cosas que extraño,
Dame sin pensar en el mañana,
Dame más de ti..."
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",27790,Octubre Negro,Catrasca,"Para que negar toda la verdad
si tu vida es podrida,
para que mentir frente a los demás
si no hueles a virgen,
si valieras algo muchacha,
no serias de todos,
si tu vida no fuera vacía,
respetarías mas la de los demás.

Toda tu vida que ha sido nada,
eres cagada tras cagada
y no me digas mas cosas
que puedan herirme.
Eres cagada tras cagada."
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",31722,Christina Rosenvinge,¿Quién me querrá?,"Quién me querrá
Cuando el cielo se vuelva oscuro
Y no haya más que decir.
Cómo se ve el futuro
Sin nada para mí.

Quién me querrá
Con lo cara que está la vida,
Quién se querrá arriesgar.
En cada despedida
Nace la eternidad.

Quién me hará sonreír,
Quién cuidará de mí
Si tú te me vas,
Te me vas.

Quién me dirá
Ay, mi Lola, Lolita, Lola,
Qué poco queda ya
Para contar las olas
Del otro lado del mar.

Quién me hará sonreír,
Quién cuidará de mí
Si tú te me vas,
Te me vas,
Si tú te me vas,
Te me vas."
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",30582,Pappo,Mejor Que Vos,"Si una confusión trae tormentos,
Dentro de la concepción de la ley,
Es un privilegio distinto,
También es un nuevo amanecer.

Y si tienes encima el problema,
Si ves que vas derecho al paredón,
Hay que recorrer la superficie,
Tratar de conseguir la solución."
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",8842,Lisandro Aristimuño,Luz Divina,"Cómo puedo hacer
para despertar
una dosis mas de mí
Si no creo despegar?

Como puedo ver
si la noche cae
bajo tu vestido gris
Si no puedo ni pensar en mi?

De tu luz divina
se iluminarán
los días de mi vida
Si me vienes a buscar

Como debo hacer
para darte mas
y abrazar lo que te doy
Si no puedo festejar así?

De tu luz divina
se iluminarán
los días de mi vida
Si me vienes a buscar a mí."
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",37844,Quilapayún,Cueca de la solidaridad,"La vida, por Chile amado,
la vida, todos los pueblos,
la vida, se han hermanado.
La vida, todas las manos,
la vida, se han estrechado,

El clamor solidario
del mundo entero,
se levanta en defensa
de los obreros.

De los obreros, sí,
del compañero,
no estás solo en tu lucha,
pueblo chileno.

Más temprano que tarde
caerá el cobarde."
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",62264,Señor Loop,Michita TV,"Ahora yo te entrego al viento
Y no me arrepiento
De lo que te di
Ahora te entrego al mar
Para que las olas
Acaricien tu cuerpo

Yo se
Que bien tu estaras

Yo conoci
Lugares en ti
Que nunca veras"
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",21227,Bienvenido Granda,Oracion Caribe,"Oración Caribe
Que sabes implorar
Salvo de los negros
Oración, oración del mal

Piedad, piedad para el que sufre
Piedad, piedad para el que llora
Un poco de calor en nuestras vidas
Y un poquito de luz en nuestra aurora

Piedad, piedad para el que sufre
Piedad, piedad para el que llora
Un poco de calor en nuestras vidas
Y un poquito de luz en nuestra aurora

Un poco de calor en nuestras vidas
Y un poquito de luz en nuestra aurora"
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",1868,José Luis Rodríguez,Sin un Amor (with Los Panchos),"Sin un amor
la vida no se llama vida,
sin un amor
le falta fuerza al corazón.

Sin un amor
el alma muere derrotada
desesperada en el dolor,
sacrificada sin razón
sin un amor no hay salvación.

No me dejes de querer te pido
no te vayas a ganar mi olvido.

Sin un amor
el alma muere derrotada
desesperada en el dolor,
sacrificada sin razón
sin un amor no hay salvación."
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",76479,Attaque 77,Armas Blancas,"Chicos rudos
de brazos tatuados
peleando se divierten
en las calles otra vez.

Peleas callejeras
Armas Blancas.

Alcohol y desorden
odio y descontrol
chicas borrachas
en un callejón.

Peleas callejeras
Armas Blancas.

Pelean por su vida
pelean por diversión
pelean por mujeres
pelean por su honor.

Peleas callejeras
Armas Blancas"
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",25639,Los Rancheros,Simplemente Dame,"Dame otra oportunidad
Necesito verte una vez más.
Sé muy bien que siempre te mentí,
Pero desde que te perdí
Ya no sé, ya no sé por quien vivir.

Demasiadas cosas te pedí,
Y muy poco fue lo que te dí,
Fuí un tonto y no comprendí
Que en la vida hay que compartir
Sin pensar, sin pensar en recibir.

Y hoy pido que vuelvas,
Que vuelvas a mí,
Mi alma te espera,
Para hacerte feliz.

Que difícil poder resistir,
Hoy quisiera poder vivir
Sin pensar, sin pensar, sin pensar.

Y hoy pido que vuelvas,
Que vuelvas a mí,
Mi alma te espera,
Para hacerte feliz
Y hoy pido que vuelvas,
Que vuelvas a mí,
Mi alma te espera,
Para hacerte feliz."
5439,Eduardo Mateo,Dulce Brillo,"Dulce brillo
que aún estaba afuera
curtiendo el alrgo rato
de la esperanza buena

Encorvado
pasito en la vereda
mirando de soslayo
por si pintaba ella

Tanto rato
que ya cambiaba el cielo
y todo ensombrecía
en los sones del tiempo

Es tan tarde
lo miro y lo comprendo
tal vez de amores venga
y hasta resulte feo

Dulce brillo
de bronca y media vuelta
y manos en bolsillos
se va sin verla a ella.",32204,Alaska Y Dinarama,El hospital,"Encerrado en este hospital
tomando pentotal
y sin poder hablar.
Entre tubos de goteo estoy
viendo televisión,
ya viene Sor Ivonne.
Dicen que tendré que resistir
pero yo quiero salir de aquí,
dicen que quizás me salvaré
me curaré, por fin.
A las doce ha vuelto Sor Ivonne
trayendo otra inyección
acabará conmigo.
Tengo miedo de la reacción
mi pulso va peor,
voy perdiendo el sentido.
Dicen que tendré que resistir,
pero yo quiero salir de aquí,
Dicen que quizás me salvaré
me curaré, por fin"
